OBJECTID,UNIQUEID,WORK_TYPE,WORK_SUBTYPE,DISPLAY_AGENCY,NUMBER_KEY,COMP_TYPE,COMP_TYPE_DESC,SUB_TYPE,SUB_TYPE_DESC,ENTERED_DATE,DATA_STATUS,DATA_STATUS_DISPLAY,STATUS_CLASS,STREET_NO,ADDR_FRACTION,STREET_DIRECTION,STREET_NAME,CITY_ID,X_COORD,Y_COORD,WFDB,URL,LAST_UPDATED,YN_ACTIVITY_REPORT,SE_ANNO_CAD_DATA,NEIGHBORHOOD,
6463871,,CODE ENF / INSPECTION,Building Enforcement,Cincinnati Health Dept,CHCE230873,CHENCODE,Health Environmental Code Enforcement,SCHOOL I,School inspectn-annual/routin,2/27/2023,ORDERS1 ,Orders Issued,OPEN,3901,    ,  ,GLENWAY AV                      ,CINC        ,1378761,412330,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=CHCE230873,7/12/2023,Y,,,
6463872,,CODE ENF / INSPECTION,Building Enforcement,Cincinnati Health Dept,CHCE230889,CHENCODE,Health Environmental Code Enforcement,SCHOOL I,School inspectn-annual/routin,2/27/2023,NEW     ,Intake - New Case,OPEN,5945,    ,  ,MONTGOMERY RD                   ,CINC        ,1420697,436029,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=CHCE230889,7/12/2023,Y,,,
6463903,,CODE ENF / INSPECTION,Building Enforcement,Cincinnati Health Dept,CHCE230971,CHENCODE,Health Environmental Code Enforcement,SCHOOL I,School inspectn-annual/routin,2/27/2023,NEW     ,Intake - New Case,OPEN,2700,    ,  ,FELICITY PL                     ,CINC        ,1376844,424886,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=CHCE230971,7/12/2023,Y,,,
6465706,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202303810,CBHCODE ,Code Enforcement - Buildings with Residences,R CODES ,RES CODE STANDARD,5/30/2023,ORDERS  ,Orders Issued,OPEN,2506,    ,  ,MEADOWMAR LN                    ,CINC        ,1433365,406709,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202303810,7/24/2023,Y,,,
6465935,,CODE ENFORCEMENT,Abandoned Vehicles,Cincinnati Health Dept,JV23000097,CJUNKV-H,Abandoned Vehicle Code Enforcement,CODE J  ,JUNK VEH ON PRIVATE PROP,2/7/2023,CLOS-NO ,Closed - No Violation,OPEN,1617,    ,  ,BRANDON AV                      ,CINC        ,1432150,400248,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=JV23000097,7/12/2023,Y,,,
6465960,,CODE ENFORCEMENT,Abandoned Vehicles,Cincinnati Health Dept,JV23000169,CJUNKV-H,Abandoned Vehicle Code Enforcement,CODE J  ,JUNK VEH ON PRIVATE PROP,3/5/2023,CLOS-NO ,Closed - No Violation,OPEN,1717,    ,  ,CARRAHEN AV                     ,CINC        ,1411760,436606,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=JV23000169,7/12/2023,Y,,,
6466144,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202303287,CBHCODE ,Code Enforcement - Buildings with Residences,R CODES ,RES CODE STANDARD,6/3/2023,CLOSED  ,Closed,OPEN,7224,    ,  ,READING RD                      ,CINC        ,1412953,440721,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202303287,7/12/2023,Y,,,
6466214,,CODE ENF / INSPECTION,Building Enforcement,Cincinnati Health Dept,CHCE232109,CHENCODE,Health Environmental Code Enforcement,RATS    ,Rats in a building,6/27/2023,ORDERS1 ,Orders Issued,OPEN,3814,    ,  ,RIVER RD                        ,CINC        ,1372008,399438,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=CHCE232109,7/12/2023,Y,,,
6467034,,INSPECTION,Building Enforcement,Cincinnati Buildings and Inspections,BF23000516,CBHFACFE,Building Facade and Fire Escape Inspections,FIRE_ESC,FIRE ESCAPE CERTIFICATION,6/29/2023,REPORT  ,REPORT  ,OPEN,1916,    ,  ,LINN ST                         ,CINC        ,1393526,413509,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=BF23000516,7/12/2023,N,,,
6467062,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202303800,CBHCODE ,Code Enforcement - Buildings with Residences,R CODES ,RES CODE STANDARD,7/2/2023,INTAKE  ,Intake - New Case,OPEN,2033,    ,  ,HEWITT AV                       ,CINC        ,1411430,420052,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202303800,7/12/2023,Y,,,
6467065,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSC2306607,CDPSCODE,Trash/Litter/Tall Grass Complaint,MUD     ,Mud tracking of mud,7/2/2023,CITATION,Citation Issued,OPEN,3026,    ,  ,WOODBURN AV                     ,CINC        ,1408016,418692,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSC2306607,7/12/2023,Y,,,
6467914,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202304182,CBHCODE ,Code Enforcement - Buildings with Residences,R CODES ,RES CODE STANDARD,7/8/2023,INTAKE  ,Intake - New Case,OPEN,1011,    ,  ,DELTA AV                        ,CINC        ,1421189,417496,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202304182,7/12/2023,Y,,,
6467918,,CODE ENFORCEMENT,Zoning Enforcement,Cincinnati Buildings and Inspections,B202302589,CBHZONE ,Zoning Code Enforcement - Residential Uses,PARKING ,PARKING IN YARD STNDRD,7/8/2023,INTAKE  ,Intake - New Case,OPEN,2916,    ,  ,GLENWAY AV                      ,CINC        ,1384383,412134,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202302589,7/12/2023,Y,,,
6413425,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSC2301657,CDPSCODE,Trash/Litter/Tall Grass Complaint,TLGR-PRV,Tall grass/weeds private prop,2/27/2023,REFABAND,Refer to Abandoned Property Program,OPEN,320,    ,  ,CRESTLINE AV                    ,CINC        ,1381792,406247,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSC2301657,7/11/2023,Y,,,
6416359,,CODE ENF / INSPECTION,Building Enforcement,Cincinnati Health Dept,CHCE232246,CHENCODE,Health Environmental Code Enforcement,MICE_BLD,Mice building has mice,7/11/2023,ORDERS1 ,Orders Issued,OPEN,1606,    ,  ,LOCKHURST LN                    ,CINC        ,1392660,412218,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=CHCE232246,7/26/2023,Y,,,
6416387,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSC2307065,CDPSCODE,Trash/Litter/Tall Grass Complaint,TLGR-PRV,Tall grass/weeds private prop,7/11/2023,REFABAND,Refer to Abandoned Property Program,OPEN,1048,    ,  ,LOCKMAN AV                      ,CINC        ,1374026,412270,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSC2307065,7/26/2023,Y,,,
6426156,,CODE ENFORCEMENT,Zoning Enforcement,Cincinnati Buildings and Inspections,BC20230036,CBHZONEC,Zoning Code Enforcement - Commercial Uses,SIGN    ,SIGNAGE PROBLEM STNDRD,1/30/2023,CLOSED  ,Closed,OPEN,5480,    ,  ,GLENWAY AV                      ,CINC        ,1370730,418733,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=BC20230036,7/11/2023,Y,,,
6434021,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSA2300848,CDPSCLN ,Trash/Litter/Tall Grass Cleaning,LITR-PRV,Litter private property,6/7/2023,NEW     ,New,OPEN,1769,    ,  ,WESTWOOD AV                     ,CINC        ,1385109,416407,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSA2300848,7/12/2023,Y,,,
6435984,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,BC20230069,CBHCODEC,Code Enforcement - Commercial Buildings,C CODES ,COMM CODE STANDARD,2/1/2023,FINLNOTC,Final Notice,OPEN,3400,    ,  ,GLENMORE AV                     ,CINC        ,1369431,425651,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=BC20230069,7/17/2023,Y,,,
6449273,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202302337,CBHCODE ,Code Enforcement - Buildings with Residences,R CODES ,RES CODE STANDARD,4/17/2023,ORDERS  ,Orders Issued,OPEN,1218,    ,  ,PURCELL AV                      ,CINC        ,1383055,412458,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202302337,7/12/2023,Y,,,
6466180,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSC2306409,CDPSCODE,Trash/Litter/Tall Grass Complaint,LITR-PRV,Litter private property,6/27/2023,REFABAND,Refer to Abandoned Property Program,OPEN,120,    ,  ,CITYCENTRE DR                   ,CINC        ,1409782,443139,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSC2306409,7/13/2023,Y,,,
6467340,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSC2302812,CDPSCODE,Trash/Litter/Tall Grass Complaint,LITR-PRV,Litter private property,4/16/2023,REFABAND,Refer to Abandoned Property Program,OPEN,2123,    ,  ,HARRISON AV                     ,CINC        ,1381515,419501,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSC2302812,7/12/2023,Y,,,
6468793,,CODE ENFORCEMENT,Abandoned Vehicles,Cincinnati Health Dept,JV23000587,CJUNKV-H,Abandoned Vehicle Code Enforcement,CODE J  ,JUNK VEH ON PRIVATE PROP,7/10/2023,CLOS-NO ,Closed - No Violation,OPEN,752,    ,  ,BEECHWOOD AV                    ,CINC        ,1396371,434537,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=JV23000587,7/12/2023,Y,,,
6455622,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202206727,CBHCODE ,Code Enforcement - Buildings with Residences,R CODES ,RES CODE STANDARD,12/26/2022,DUPLICAT,Duplicate Case,OPEN,1650,    ,  ,BALTIMORE AV                    ,CINC        ,1387312,419651,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202206727,7/12/2023,Y,,,
6455656,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202206733,CBHCODE ,Code Enforcement - Buildings with Residences,R CODES ,RES CODE STANDARD,12/26/2022,CLOSED  ,Closed,OPEN,1111,    ,  ,ELM ST                          ,CINC        ,1395932,409606,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202206733,7/12/2023,Y,,,
6455913,,CODE ENFORCEMENT,Abandoned Vehicles,Cincinnati Health Dept,JV23000469,CJUNKV-H,Abandoned Vehicle Code Enforcement,CODE J  ,JUNK VEH ON PRIVATE PROP,6/1/2023,ORDERS  ,Orders Issued,OPEN,5115,    ,  ,WHETSEL AV                      ,CINC        ,1431716,428904,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=JV23000469,7/12/2023,Y,,,
6455952,,INSPECTION,Building Enforcement,Cincinnati Buildings and Inspections,BF23000519,CBHFACFE,Building Facade and Fire Escape Inspections,FAC_FE  ,FACADE and FIRE ESCAPE CERT,6/29/2023,ORDERS  ,Orders Issued,OPEN,1721,    ,  ,BAYMILLER ST                    ,CINC        ,1392302,415140,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=BF23000519,7/12/2023,N,,,
6455971,,CODE ENF / INSPECTION,Building Enforcement,Cincinnati Health Dept,CHCE232148,CHENCODE,Health Environmental Code Enforcement,ROACHES ,Roaches - bldg or apartment,6/29/2023,ORDERS1 ,Orders Issued,OPEN,1949,    ,  ,MILLVALE CT                     ,CINC        ,1386330,424694,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=CHCE232148,7/12/2023,Y,,,
6455973,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSC2306534,CDPSCODE,Trash/Litter/Tall Grass Complaint,TLGR-PRV,Tall grass/weeds private prop,6/29/2023,CITATION,Citation Issued,OPEN,2271,    ,  ,SCHOEDINGER AV                  ,CINC        ,1383200,415882,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSC2306534,7/12/2023,Y,,,
6409555,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202302302,CBHCODE ,Code Enforcement - Buildings with Residences,TREE_S  ,TREE ON PRIV PROP STANDARD,4/13/2023,INTAKE  ,Intake - New Case,OPEN,2463,    ,  ,BOUDINOT AV                     ,CINC        ,1371334,419342,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202302302,7/11/2023,Y,,,
6410563,,CODE ENFORCEMENT,Abandoned Vehicles,Cincinnati Health Dept,JV23000272,CJUNKV-H,Abandoned Vehicle Code Enforcement,CODE J  ,JUNK VEH ON PRIVATE PROP,4/11/2023,CLOS-NO ,Closed - No Violation,OPEN,5842,    ,  ,ST ELMO AV                      ,CINC        ,1390196,442732,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=JV23000272,7/11/2023,Y,,,
6411514,,CODE ENF / INSPECTION,Building Enforcement,Cincinnati Health Dept,CHCE230875,CHENCODE,Health Environmental Code Enforcement,SCHOOL I,School inspectn-annual/routin,2/27/2023,NEW     ,Intake - New Case,OPEN,745,    ,  ,EZZARD CHARLES DR               ,CINC        ,1393362,410393,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=CHCE230875,7/11/2023,Y,,,
6411515,,CODE ENF / INSPECTION,Building Enforcement,Cincinnati Health Dept,CHCE230883,CHENCODE,Health Environmental Code Enforcement,SCHOOL I,School inspectn-annual/routin,2/27/2023,NEW     ,Intake - New Case,OPEN,1510,    ,  ,CALIFORNIA AV                   ,CINC        ,1409642,434619,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=CHCE230883,7/11/2023,Y,,,
6411543,,CODE ENF / INSPECTION,Building Enforcement,Cincinnati Health Dept,CHCE231050,CHENCODE,Health Environmental Code Enforcement,SCHOOL I,School inspectn-annual/routin,2/27/2023,NEW     ,Intake - New Case,OPEN,2420,    ,  ,HARRISON AV                     ,CINC        ,1378710,422010,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=CHCE231050,7/11/2023,Y,,,
6412519,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202206581,CBHCODE ,Code Enforcement - Buildings with Residences,R CODES ,RES CODE STANDARD,12/14/2022,CLOSED  ,Closed,OPEN,670,    ,  ,GHOLSON AV                      ,CINC        ,1403840,424940,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202206581,7/11/2023,Y,,,
6412525,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202206588,CBHCODE ,Code Enforcement - Buildings with Residences,TREE_S  ,TREE ON PRIV PROP STANDARD,12/15/2022,FINLNOTC,Final Notice,OPEN,3654,    ,W ,LIBERTY ST                      ,CINC        ,1380742,413495,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202206588,7/11/2023,Y,,,
6412527,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202206589,CBHCODE ,Code Enforcement - Buildings with Residences,R CODES ,RES CODE STANDARD,12/15/2022,CLOSED  ,Closed,OPEN,1615,    ,E ,SEYMOUR AV                      ,CINC        ,1410738,439694,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202206589,7/11/2023,Y,,,
6420320,,CODE ENFORCEMENT,Vacated and Condemned Buildings,Cincinnati Buildings and Inspections,BC20230275,CBHCODEC,Code Enforcement - Commercial Buildings,VACANT  ,VACANT COMM BLDG-BARRC,4/27/2023,ORDERS  ,Orders Issued,OPEN,528,    ,  ,POPLAR ST                       ,CINC        ,1393707,412537,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=BC20230275,7/11/2023,Y,,,
6424230,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSA2301039,CDPSCLN ,Trash/Litter/Tall Grass Cleaning,TLGR-PRV,Tall grass/weeds private prop,7/6/2023,NEW     ,New,OPEN,417,    ,  ,HOGE ST                         ,CINC        ,1418657,412786,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSA2301039,7/11/2023,Y,,,
6424269,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202300065,CBHCODE ,Code Enforcement - Buildings with Residences,R CODES ,RES CODE STANDARD,1/2/2023,ORDERS  ,Orders Issued,OPEN,2880,    ,  ,HARRISON AV                     ,CINC        ,1374694,423881,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202300065,7/11/2023,Y,,,
6426241,,CODE ENF / INSPECTION,Building Enforcement,Cincinnati Health Dept,CHCE230876,CHENCODE,Health Environmental Code Enforcement,SCHOOL I,School inspectn-annual/routin,2/27/2023,ORDERS1 ,Orders Issued,OPEN,4125,    ,  ,ST WILLIAMS AV                  ,CINC        ,1376330,410435,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=CHCE230876,7/11/2023,Y,,,
6426248,,CODE ENF / INSPECTION,Building Enforcement,Cincinnati Health Dept,CHCE230964,CHENCODE,Health Environmental Code Enforcement,SCHOOL I,School inspectn-annual/routin,2/27/2023,NEW     ,Intake - New Case,OPEN,1730,    ,  ,MEARS AV                        ,CINC        ,1433305,401014,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=CHCE230964,7/11/2023,Y,,,
6427207,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSC2306247,CDPSCODE,Trash/Litter/Tall Grass Complaint,TLGR-PRV,Tall grass/weeds private prop,6/22/2023,CITATION,Citation Issued,OPEN,4510,    ,  ,GLENWAY AV                      ,CINC        ,1375699,412368,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSC2306247,7/11/2023,Y,,,
6433065,,CODE ENFORCEMENT,Vacated and Condemned Buildings,Cincinnati Buildings and Inspections,B202302677,CBHCODE ,Code Enforcement - Buildings with Residences,VACANT  ,VACANT RES BLDG-BARRC PRIORITY,4/12/2023,ORDERS  ,Orders Issued,OPEN,56,    ,E ,MCMICKEN AV                     ,CINC        ,1396781,412701,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202302677,7/12/2023,Y,,,
6433066,,CODE ENFORCEMENT,Abandoned Vehicles,Cincinnati Health Dept,JV23000280,CJUNKV-H,Abandoned Vehicle Code Enforcement,CODE J  ,JUNK VEH ON PRIVATE PROP,4/12/2023,ABAT-OWN,Abated by the Owner,OPEN,3570,    ,  ,CARMEL TER                      ,CINC        ,1370993,426907,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=JV23000280,7/12/2023,Y,,,
6433077,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSC2302722,CDPSCODE,Trash/Litter/Tall Grass Complaint,LITR-PRV,Litter private property,4/12/2023,REFABAND,Refer to Abandoned Property Program,OPEN,1557,    ,  ,TREMONT ST                      ,CINC        ,1387459,417133,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSC2302722,7/12/2023,Y,,,
6434052,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202303526,CBHCODE ,Code Enforcement - Buildings with Residences,R CODES ,RES CODE STANDARD,6/8/2023,ORDERS  ,Orders Issued,OPEN,1006,    ,  ,SCHIFF AV                       ,CINC        ,1375493,411491,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202303526,7/12/2023,Y,,,
6434057,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSA2300851,CDPSCLN ,Trash/Litter/Tall Grass Cleaning,TLGR-PRV,Tall grass/weeds private prop,6/8/2023,INVOICED,INVOICED,OPEN,515,    ,  ,RIDGEWAY AV                     ,CINC        ,1401887,420804,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSA2300851,7/12/2023,Y,,,
6434090,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202303797,CBHCODE ,Code Enforcement - Buildings with Residences,R CODES ,RES CODE STANDARD,7/2/2023,ORDERS  ,Orders Issued,OPEN,1405,    ,  ,STATE AV                        ,CINC        ,1386574,411758,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202303797,7/12/2023,Y,,,
6434095,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202303798,CBHCODE ,Code Enforcement - Buildings with Residences,R CODES ,RES CODE STANDARD,7/2/2023,CLOSED  ,Closed,OPEN,1519,    ,  ,SECTION RD                      ,CINC        ,1412046,442281,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202303798,7/12/2023,Y,,,
6437016,,CODE ENFORCEMENT,Abandoned Vehicles,Cincinnati Health Dept,JV23000171,CJUNKV-H,Abandoned Vehicle Code Enforcement,CODE J  ,JUNK VEH ON PRIVATE PROP,3/6/2023,CLOS-NO ,Closed - No Violation,OPEN,3551,    ,  ,LOSSING ST                      ,CINC        ,1398624,425081,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=JV23000171,7/12/2023,Y,,,
6450214,,CODE ENFORCEMENT,Abandoned Vehicles,Cincinnati Health Dept,JV23000432,CJUNKV-H,Abandoned Vehicle Code Enforcement,CODE J  ,JUNK VEH ON PRIVATE PROP,5/22/2023,ABAT-OWN,Abated by the Owner,OPEN,585,    ,  ,KINGS RUN DR                    ,CINC        ,1397494,435797,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=JV23000432,7/12/2023,Y,,,
6450242,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202303606,CBHCODE ,Code Enforcement - Buildings with Residences,R CODES ,RES CODE STANDARD,6/14/2023,CLOSED  ,Closed,OPEN,1421,    ,  ,RYLAND AV                       ,CINC        ,1409378,435238,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202303606,7/12/2023,Y,,,
